Data;Descrição;Valor Pago;Meio Pagto;Cancelado
16/01/2024;1 X BRACO CHUVEIRO 40CM COM CAPA BRANCO ASTRA;R$ 100,00;Dinheiro;Não
16/01/2024;1 X FUSIVEL MICROONDAS 20A;R$ 3,19;Cartão de Débito;Não
16/01/2024;1 X ARAME GALVANIZADO N.24 10MTS SUPER PRATICO;R$ 11,29;Cartão de Crédito;Não
16/01/2024;"1 X LIXA AGUA 100 TATU
1 X SIFAO SANFONADO PVC 4EM1 HERC
1 X TINTA SPRAY (BRANCO BRILHANTE) TEKBOND";R$ 35,60;Transferencia;Não
16/01/2024;1 X MARTELO BORRACHA 60MM PRETO MAX ;R$ 21,29;Cartão de Débito;Não
16/01/2024;10 X MANGUEIRA NIVEL CRISTAL 1/4X1.0;R$ 23,60;Cartão de Débito;Não
16/01/2024;"1 X EXTENSAO ELETRICA 5,00M 2P+T CABO PP
1 X EXTENSAO ELETRICA 10,00M 2P+T PRETA TECHINA
1 X FITA DUPLA FACE 19MMX2 ATE 800G 3M
2 X GRELHA ACO INOX 15CM REDONDA ROTATORIA SANYMETAL";R$ 152,87;Cartão de Crédito;Não
16/01/2024;"2 X GRELHA ACO INOX 10CM REDONDA ROTATORIA CAIXILHO OVERTIME
1 X CADEADO 30MM GOLD
1 X TRAVA PARA PORTAO N°2";R$ 100,00;Dinheiro;Não
16/01/2024;"1 X MASSA CORRIDA PVA 3,6L CORAL
3 X ARGAMASSA ACIII CINZA 20KG VOTORANTIM
8 X LIXA MASSA 80 TATU (VERMELHA)
1 X CAIXA LUZ AMARELA DRYWALL 4X4
1 X CAIXA LUZ AMARELA DRYWALL 4X2
10 X CABO FLEXIVEL DE COBRE 2,50MM AZUL METRO
10 X CABO FLEXIVEL DE COBRE 2,50MM BRANCO METRO
10 X CABO FLEXIVEL DE COBRE 2,50MM VERDE METRO
1 X FITA CREPE 48MMX50M ADELBRAS ";R$ 349,93;Transferencia;Não
16/01/2024;1 X CLORO 5% 5L VMAX/DVISAO;R$ 24,00;Cartão de Débito;Não
16/01/2024;"1 X TORNEIRA LAVATORIO BICA MOVEL 1/2 C29 1195 1/4V BOGNAR
2 X PALHA ACO N°2 VEGA
1 X TINTA LATEX BRANCO FOSCO 3,6L RENDE MUITO 
1 X PORTA SANFONADA 0,80X2.10M BRANCA PLASTILIT
1 X PANO CHÃO XADREZ 62X41CM";R$ 0,00;;Não
16/01/2024;1 X DESEMPENADEIRA PLASTICA BRANCA GRAFIATO 15X26;R$ 50,00;Dinheiro;Não
16/01/2024;"20 X TIJOLO BAIANO 11,5X14X24 
5 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CPII 25KG ";R$ 76,89;Cartão de Crédito;Não
16/01/2024;1 X COLA PVC 175G TIGRE ;R$ 37,99;Cartão de Crédito;Não
16/01/2024;1 X CAIXA LUZ AMARELA EMBUTIR 4X4 TRAMONT.;R$ 10,00;Dinheiro;Não
16/01/2024;2 X GESSO LENTO 40KG;R$ 79,38;Cartão de Débito;Não
16/01/2024;1 X FITA ISOLANTE 18MMX10M IMPERIAL 3M;R$ 50,00;Dinheiro;Não
16/01/2024;;;;Não
16/01/2024;1 X JOGO PONTEIRA 07PC FENDA/PHIL+ADAP EDA;R$ 20,00;Dinheiro;Não
16/01/2024;1 X EXTENSOR PARA ROLO PINTURA  3MT COMPEL;R$ 51,06;Cartão de Débito;Não
16/01/2024;1 X PROTETOR AUDITIVO SILICONE COM CORDAO KALIPSO;R$ 4,46;Cartão de Crédito;Não
16/01/2024;"1 X PINCEL 2.1/2 312F ROMA
1 X MARTELO BORRACHA 60MM
2 X FITA CREPE 48MMX50M 3M
2 X GRELHA ACO INOX 15CM REDONDA ROTATORIA SANYMETAL
2 X FITA DUPLA FACE 16MMX30MT ADELBRAS";R$ 167,35;Condominio;Não
16/01/2024;"1 X PREGO COM CABECA 18X27 1 KG GERDAU
1 X ARAME GALVANIZADO N.16 GERDAU";R$ 56,23;Condominio;Não
16/01/2024;"6 X PONTALETE EUCALIPTO BRUTO 60X60 3M
5 X SARRAFO PINUS BRUTO 10CMX3MT
4 X CAIBRO BRUTO USADO";R$ 400,05;Condominio;Não
16/01/2024;1 X ABRACADEIRA NYLON BRANCA 4,8MMX250MM (PCT);R$ 45,83;Condominio;Não
16/01/2024;1 X ESTILETE + DUAS LAMINAS NO CABO EDA;R$ 17,34;Condominio;Não
16/01/2024;2 X COLA TEKBOND 793;R$ 34,62;Condominio;Não
16/01/2024;"1 X VASSOURA GRAMA C/C ARAME REGULAVEL MAX
3 X TELA PLASTICO PINTINHO 1,50 PRETO 1 -  METRO
1 X LAMINA ESTILETE LARGA C/10 FERTAK
1 X ESTILETE + DUAS LAMINAS NO CABO EDA";R$ 106,00;Condominio;Não
16/01/2024;"1 X CAPS ESGOTO 100 PLASTILIT
1 X NIVEL ALUMINIO 30CM 12"" BRASFORT
1 X ADESIVO DE CONTATO CASCOLA 195G";R$ 61,65;Condominio;Não
16/01/2024;"1 X TOMADA BARRA A TRIPLA 2P+T 20A CINZA FIOLUX
2 X ADAPTADOR SOLDAVEL 40 AMANCO
2 X COTOVELO 40X45° AMANCO
1 X ADAPTADOR TRIPLO TIPO T BENJAMIN 2P+T 2L 20A";R$ 103,11;Condominio;Não
16/01/2024;"10 X PORCA 1/4
10 X PARAFUSO SEXTAVADO FERRO A 1/4 X 3/4 UN.
2 X CURVA 40X90° AMANCO";R$ 77,76;Condominio;Não
16/01/2024;6 X CURVA 40X90° AMANCO;R$ 199,68;Condominio;Não
16/01/2024;"1 X ABRACADEIRA NYLON PRETA 3,6MMX200MM (PCT)
1 X ABRACADEIRA NYLON PRETA 3,6MMX200MM (PCT) FERTAK
3 X DISCO SPED/INOX 4.1/2X7/8X1,0 STARRET";R$ 64,81;Condominio;Não
16/01/2024;6 X FITA CREPE 48MMX50M 3M;R$ 144,24;Condominio;Não
16/01/2024;30 X ARGAMASSA ACII EXTERNA 20KG VOTORANTIM;R$ 1.091,40;Condominio;Não
16/01/2024;20 X LAMPADA LED BULBO 09W BRANCA OUROLUX;R$ 0,00;;Não
16/01/2024;10 X ARGAMASSA ACIII CINZA 20KG VOTORANTIM;R$ 0,00;;Não
16/01/2024;"1 X ENROLADOR DE MANGUEIRA JAPONES
1 X PARAF C/ BUCHA 10 (3) UN";R$ 72,89;Condominio;Não
16/01/2024;"1 X DISCO SERRA CIRCULAR WIDEA 7.1/4"" 24 DENTES EDA";R$ 43,29;Condominio;Não
16/01/2024;2 X CHUVEIRO DUCHA FORUSI STILO 5400W 220V;R$ 108,86;Condominio;Não
16/01/2024;2 X CADEADO 25MM GOLD;R$ 50,30;Condominio;Não
16/01/2024;"10 X COLA TEKBOND 793
1 X BROCA CHATA MADEIRA 1/2 STARFER
1 X BROCA CHATA MADEIRA 3/4 STARFER
6 X DISCO LIXA DISFLEX 7X50";R$ 282,74;Condominio;Não
16/01/2024;"2 X REJUNTE BRANCO 1KG QUARTZOLIT
2 X REJUNTE PRETO GRAFITE 1K QUARTZOLIT";R$ 0,00;;Não
16/01/2024;"1 X MASSA PLASTICA PRETA 400GR CARPLAST 
1 X MASSA PLASTICA BRANCA 400GR RETOQUE";R$ 0,00;;Não
16/01/2024;15 X ARGAMASSA ACII CINZA 20KG CONSTRUCOLA;R$ 0,00;;Não
16/01/2024;10 X VASSOURA PELO SINTETICO 60CM COM CABO DSR (SALES);R$ 0,00;;Sim
16/01/2024;15 X ARGAMASSA ACIII CINZA 20KG VOTORANTIM;R$ 0,00;;Não
16/01/2024;"17 X PARAF BACIA LUXO C/BUCHA 10 (2) UN
8 X PARAFUSO VASO SANITARIO B10 LATAO C/2 ART METAIS";R$ 304,77;Condominio;Não
15/01/2024;"2 X LIXA AGUA 1200 NORTON
1 X TINTA SPRAY (AZUL ESCURO)
2 X ANEL VEDACAO ESGOTO DN50 TIGRE ";R$ 59,35;Transferencia;Não
15/01/2024;"1 X TORNEIRA TANQUE MAQUINA ABS VIQUA 1/2&3/4 
1 X VEDA ROSCA 18MMX10M POLYFITA ";R$ 42,45;Cartão de Débito;Não
15/01/2024;"1 X SIFAO SANFONADO PVC 4 EM 1 LUCONI
1 X VEDA ROSCA 18MMX10M POLYFITA ";R$ 20,00;Dinheiro;Não
15/01/2024;1 X ADAPTADOR DUPLO CINZA 10/20AP;R$ 15,22;Cartão de Débito;Não
15/01/2024;1 X PREGO C/C 10X10 (50) UN;R$ 10,00;Dinheiro;Não
15/01/2024;1 X CADEADO 50MM GOLD;R$ 47,00;Cartão de Débito;Não
15/01/2024;1 X AGUARRAS 900ML - ITAQUA;R$ 20,07;Cartão de Crédito;Não
15/01/2024;2 X LAMPADA LED BULBO 09W BRANCA BLUMENAU;R$ 20,00;Dinheiro;Não
15/01/2024;6 X LIXA MADEIRA 50 TATU (AMARELA);R$ 20,00;Dinheiro;Não
15/01/2024;6 X LIXA MADEIRA 150 TATU (AMARELA);R$ 0,00;;Sim
15/01/2024;"2 X TELA GALVANIZADA PINTINHO 1"" 0,56X1,0M
1 X METRO PLASTICO SIMPLES AMARELO 1M";R$ 100,00;Dinheiro;Não
15/01/2024;1 X BOCAL PORCELANA CANIELLO LATAO FS 519;R$ 7,79;Transferencia;Não
15/01/2024;1 X SIFAO SANFONADO PVC UNIVERSAL PLASTILIT;R$ 7,47;Cartão de Débito;Não
15/01/2024;"1 X CHAVE FIXA 10X11MM TRAMONTINA
1 X PREGO DE ACO 17X24 ( 7) UN";R$ 17,18;Cartão de Débito;Não
15/01/2024;"1 X ROLO LA ANTI RESPINGO 23CM C/CABO CASTOR
1 X BIANCO VEDACIT SACHE 900G
1 X CIMENTO CINZA 1KG INDEFLEX";R$ 100,00;Dinheiro;Não
15/01/2024;40 X PARAFUSO AUTO BROCANTE SEXT. 1/4X1;R$ 50,00;Dinheiro;Não
15/01/2024;1 X REPARO VALVULAS HYDRA MAX, CLEAN, PRO E BASE 4686 2550 325;R$ 105,97;Dinheiro;Não
15/01/2024;"2 X TALHADEIRA ACO 1/2X12 LORD
1 X MARRETA 1,0KG C/CABO TENACE
5 X SACO ENTULHO UNIDADE";R$ 82,66;Cartão de Débito;Não
15/01/2024;"1 X TORNEIRA JARDIM 3/4 CROMADA LONGA 1130 EMA METAIS
1 X VEDA ROSCA 18MMX10M TIGRE";R$ 43,79;Cartão de Débito;Não
15/01/2024;"1 X SERRA ACO BIMETAL 24 DENTES UN. STARRETT
1 X SILICONE ACETICO TRANSPARENTE 50G DRYKO";R$ 29,43;Cartão de Débito;Não
15/01/2024;1 X MARRETA 5,KG C/CABO TENACE;R$ 200,00;Dinheiro;Não
15/01/2024;"1 X ENGATE RAPIDO 3/4X1/2 PARA AGUA ALUMINIO
1 X ESGUICHO REVOLVER METALICO 1/2 GARDEN
1 X ENGATE RAPIDO MANGUEIRA PVC 78508 C/STOP TRAMONTINA
1 X LUVA LATEX AMARELA G LIGHT SANRO
2 X LUVA LATEX AMARELA M LIGHT SANRO 
2 X ABRACADEIRA ROSCA SEM FIM 5/8"" 3/4"" 9MM";R$ 102,40;Cartão de Crédito;Não
15/01/2024;1 X ROLO LA 15CM S/RESPINGO 822/15 ROMA;R$ 16,04;Cartão de Crédito;Não
15/01/2024;1 X VEDA ROSCA 3/4X50 FIRLON;R$ 13,00;Dinheiro;Não
15/01/2024;1 X ROLO LA 15CM S/RESPINGO 822/15 ROMA;R$ 16,04;Cartão de Crédito;Sim
15/01/2024;1 X TINTA ESMALTE BRANCO ACETINADO 3,6L CORALAR;R$ 150,54;Cartão de Crédito;Não
15/01/2024;1 X PANO CHÃO XADREZ 62X41CM;R$ 20,00;Dinheiro;Não
15/01/2024;2 X MATA BARATA GEL 10G BISNAGA KROMAX ;R$ 50,00;Dinheiro;Não
15/01/2024;"1 X PINO MACHO 10A 2P BR/PT TRAMONTINA
3 X ADAPTADOR BOB ESPONJA";R$ 30,99;Cartão de Débito;Não
15/01/2024;1 X COLA TEKBOND 793;R$ 50,00;Dinheiro;Não
15/01/2024;1 X BRACO CHUVEIRO 30CM ALUMINIO ;R$ 11,43;Cartão de Crédito;Não
15/01/2024;"1 X CANALETA COM FITA COLANTE (1 CANAL)
1 X TORNEIRA LAVATORIO 1193 1/2 C-33
1 X PARAFUSO VASO SANITARIO B12 LATONADO C/2 ART METAIS 
1 X BLOCO ESPUMA AMARELO 5X13X20 
1 X PANO CHÃO XADREZ 40X65CM";R$ 0,00;;Não
15/01/2024;"11 X PARAFUSO REDONDO FENDA 1/4X3 UN
11 X ARRUELA 5/16 UNIDADE";R$ 19,80;Cartão de Débito;Sim
15/01/2024;"10 X BARRA CANO ESGOTO 50 - 2"" PLASTILIT - METRO
5 X COTOVELO ESGOTO 50X90º PLASTILIT
2 X LUVA REDUCAO ESGOTO 50X40 PLASTILIT
1 X JUNCAO ESGOTO 50 PLASTILIT
2 X MASSA PRONTA 20KG VOTORANTIM
1 X COLA PVC 75G TIGRE ";R$ 235,27;Dinheiro;Não
15/01/2024;"1 X FURADEIRA IMPACTO 3/8 127V 550W HAMMER
1 X BROCA WIDEA 8MMX150MM MAKITA
1 X BROCA WIDEA 6MMX100MM";R$ 199,88;Transferencia;Não
15/01/2024;"12 X CANTONEIRA 1 BICROMATIZADA 
30 X PARAFUSO CHATO 4,0X16 UNIDADE";R$ 0,00;;Não
15/01/2024;1 X TORNEIRA PIA PAREDE BICA MOVEL 1/2 E 3/4 C-50 EMA;R$ 72,00;Dinheiro;Não
15/01/2024;"4 X PLACA DAILET 3/4 1TOM 3/4 REDONDA
2 X PLACA DAILET 1 1 TOMADA TM100+H DAISA
2 X TAMPA CONDULETE 4X2 PLACA CEGA 3/4 DAISA
2 X TORNEIRA LAVATORIO ABS CROM. 1/4 VOLTA 1194
4 X LAMPADA TUBOLED 18W T08 6500K KIAN";R$ 191,44;Cartão de Crédito;Não
15/01/2024;"1 X MATA FORMIGA GEL 10G BISNAGA KROMAX
1 X MATA BARATA GEL 10G BISNAGA KROMAX ";R$ 23,00;Cartão de Débito;Não
15/01/2024;"2 X TIJOLO COMUM (PACOTE COM 10) 
1 X TALHADEIRA 20x250MM MAKITA";R$ 54,81;Cartão de Crédito;Não
15/01/2024;"1 X COMPOUND ADESIVO VEDACIT
2 X ABRACADEIRA ROSCA SEM FIM 3"" 3.1/2"" 14MM";R$ 97,62;Cartão de Crédito;Não
15/01/2024;"1 X CADEADO 20MM GOLD
1 X ABRACADEIRA NYLON BRANCA 3,6MMX200MM (PCT)";R$ 33,40;Cartão de Crédito;Não
15/01/2024;"1 X CHAVE PHILIPS 1/4X8 BRASFORT
1 X CHAVE PHILIPS 3/16X6 BRASFORT";R$ 50,00;Dinheiro;Não
15/01/2024;12 X PARAFUSO CHATO 4,5X40 UNIDADE;R$ 20,00;Dinheiro;Não
15/01/2024;"1 X TRINCO TARJETA 2.1/2 ZINCADA RCA
5 X LAMPADA LED BULBO 12W BRANCA BLUMENAU";R$ 100,00;Dinheiro;Não
15/01/2024;1 X ENGATE FLEXIVEL 50CM BRANCO PLASTILIT;R$ 12,38;Transferencia;Não
15/01/2024;10 X LONA PRETA GROSSA 4X100M 30KG METRO LONAX ;R$ 78,40;Cartão de Crédito;Não
15/01/2024;"1 X CAPS 25 AMANCO
1 X COTOVELO 40X90 PLASTILIT
1 X LUVA 40  PLASTILIT";R$ 20,00;Dinheiro;Não
15/01/2024;12 X PARAFUSO CHATO 4,0X40 UNIDADE;R$ 20,00;Dinheiro;Não
15/01/2024;"1 X ENXADA LARGA 2.5 C/CABO PANDOLFO 
1 X PA QUADRADA C/CABO MAX N3";R$ 93,67;Cartão de Débito;Não
15/01/2024;2 X SACO ENTULHO PACOTE C/10;R$ 39,00;Cartão de Débito;Não
15/01/2024;"2 X DISJUNTOR UNIPOLAR C32 STECK
1 X DISJUNTOR UNIPOLAR C20 STECK
1 X CABO FLEXIVEL DE COBRE 6,00MM VERMELHO METRO
1 X RESISTENCIA 5500W 220V LORENZETTI 3T ASTRA";R$ 73,59;Cartão de Débito;Não
15/01/2024;1 X GRAMPEADOR TAPECEIRO REF 861 WESTERN;R$ 48,88;Cartão de Débito;Não
15/01/2024;"5 X TIJOLO BAIANO 11,5X14X24 
2 X ENGATE FLEXIVEL 30CM CROMADO BRAZHU
1 X TEE 25 PLASTILIT 
1 X PARAFUSO VASO SANITARIO B10 LATONADO C/2 ART METAIS 
1 X SIFAO SANFONADO CROMADO UNIVERSAL ASTRA
1 X PINCEL 2.1/2 312F ROMA";R$ 0,00;;Não
15/01/2024;9 X DISCO SERRA WIDEA 9' 14X36X25 36 DENTES MTX;R$ 0,00;;Sim
15/01/2024;"1 X COLA PVC 175G TIGRE 
1 X SERRA ACO BIMETAL 24 DENTES UN. STARRETT";R$ 56,21;Cartão de Crédito;Não
15/01/2024;"5 X AREIA MEDIA ENSACADA 20KG 
1 X ROLO LA ANTI RESPINGO 23CM C/CABO CASTOR";R$ 52,43;Cartão de Débito;Não
15/01/2024;1 X AREIA MEDIA ENSACADA 20KG ;R$ 20,00;Dinheiro;Não
15/01/2024;"1 X KIT PINTURA FLEX 65505 C/5PCS ROMA
15 X LIXA MASSA 180 TATU (VERMELHA)
4 X LONA PRETA MEDIA METRO";R$ 78,42;Cartão de Crédito;Não
15/01/2024;1 X SERRA ACO BIMETAL 24 DENTES UN. BOSCH;R$ 13,00;Transferencia;Não
15/01/2024;"2 X LUVA 40  PLASTILIT
1 X LUVA 25 AMANCO
3 X COTOVELO 25X90° AMANCO
2 X CAPS 25 AMANCO
1 X VEDA ROSCA 3/4X25 FIRLON
1 X CANETA MARCACAO PERMAMENTE AZUL";R$ 1,12;Dinheiro;Não
15/01/2024;"1 X DISCO DIAMANTADO SEGMENTADO HAMMER 
1 X MARTELO CARPINTEIRO 29 FIBRA EDA";R$ 59,06;Cartão de Débito;Não
15/01/2024;"2 X BUCHA 08 SEM ANEL UNIDADE
2 X PARAFUSO CHATO 4,5X45 UN
1 X ARRUELA 3/16 UN.";R$ 5,00;Dinheiro;Não
15/01/2024;"1 X COTOVELO AZUL 25X1/2 PLASTILIT 
1 X LUVA 25 AMANCO
3 X CONDUITE AMARELO 20MM 1/2 METRO ADTEX
1 X HASTE TERRA 1/2X1.50MT ( 11,5MM ) LBM    
5 X SACO ENTULHO UNIDADE
1 X GRAMPO HASTE ATERRAMENTO 1/2 CONTEL
1 X PORTA SANFONADA 0.60X2.10M BRANCA PLASTILIT
1 X TINTA LATEX BRANCO FOSCO 3,6L RENDE MUITO ";R$ 0,00;;Não
15/01/2024;4 X MATA RATO JIMO GRANULADO 25G;R$ 12,00;Dinheiro;Não
15/01/2024;1 X PARAF MAD 32X16 (10) UN;R$ 10,00;Dinheiro;Não
15/01/2024;1 X DISJUNTOR TRIPOLAR C32 JNG;R$ 55,84;Cartão de Crédito;Não
15/01/2024;"1 X PAPELEIRA ARTPLAS BRANCA COM SUPORTE NO TOPO (BASE)
2 X PLACA 4X2 CEGA COM SUPORTE EVIDENCE
2 X MODULO TOMADA 20A 2P+T EVIDENCE
1 X PLACA 4X2 2 MODULOS COM SUPORTE EVIDENCE";R$ 64,69;Cartão de Débito;Não
15/01/2024;;;;Não
15/01/2024;"1 X PORTA GRELHA REDONDA 9,7CM BRANCA ATLAS
1 X GRELHA ACO INOX 10CM REDONDA ROTATORIA SANYMETAL";R$ 19,08;Cartão de Crédito;Não
15/01/2024;1 X PINCEL 3/4 19MM ROMA;R$ 3,55;Dinheiro;Não
15/01/2024;"1 X PLAFON DECORA PVC BR SOQ.PORC. CANIELLO
1 X JOGO PONTEIRA 07PC FENDA/PHIL+ADAP EDA
2 X GESSO LENTO 1K INDEFLEX";R$ 0,00;;Não
15/01/2024;"40 X CABO FLEXIVEL DE COBRE 4,00MM PRETO METRO 
1 X PINO TESTE TENSAO RADIAL
2 X MODULO TOMADA 20A 2P+T VERMELHA EVIDENCE
2 X MODULO TOMADA 20A 2P+T EVIDENCE
2 X PLACA 4X2 2 MODULOS COM SUPORTE EVIDENCE
1 X FITA ISOLANTE 19MMX10M ADELBRAS
1 X LAMINA ESTILETE ESTREITA BRASFORT C/10
1 X TESTE DE VOLTAGEM 110-460V BRASFORT 
2 X CAIXA LUZ AMARELA DE EMBUTIR 4X2 PIAL";R$ 0,00;;Não
15/01/2024;1 X TINTA ESMALTE SINTETICO AMARELO BRILHANTE 3,6 L;R$ 172,53;Condominio;Não
13/01/2024;"1 X ALICATE UNIVERSAL 8"" EDA ";R$ 0,00;;Não
13/01/2024;1 X SILICONE ALTA TEMPERATURA VERMELHO 50G ;R$ 20,00;Dinheiro;Não
13/01/2024;"1 X TOMADA EXTERNA 2P+T 20A REDONDA RADIAL
1 X ROLETE PARA PAPEL HIGIENICO ASTRA";R$ 50,00;Dinheiro;Não
13/01/2024;1 X KIT PARA BANHEIRO 5 PEÇAS STAR CROMADO /FUME AQUAPLAS;R$ 66,54;Cartão de Débito;Não
13/01/2024;"1 X ESCAPULA C/ BUCHA 8 (3) UN
1 X PARAF C/ BUCHA 8 (4) UN PREGOTEK
1 X SUPORTE P/ VARAO CORTINA PRETO FINO CADIZ
1 X VARAO CORTINA 1,5M IMBUIA GROSSO POLLUX";R$ 50,63;Cartão de Débito;Não
13/01/2024;1 X TINTA LATEX BRANCO FOSCO 3,6L EUCALAR;R$ 0,00;;Não
13/01/2024;50 X PARAFUSO DRYWALL 3,5X25 TROMB/AGULHA UN.;R$ 10,00;Cartão de Crédito;Não
13/01/2024;"1 X LAMPADA LED BULBO 09W BRANCA BLUMENAU
1 X LAMPADA LED GLOBO 20W E27 6500K KIAN
10 X BUCHA 08 COM ANEL UNIDADE
10 X BUCHA 08 SEM ANEL UNIDADE
20 X PARAFUSO CHATO 4,5X50 UNIDADE
1 X CHAVE PHILIPS 3/16X6 BRASFORT";R$ 0,00;;Não
13/01/2024;1 X ARGAMASSA ACI 5KG QUARTZOLIT ;R$ 20,00;Dinheiro;Não
13/01/2024;1 X RESISTENCIA LORENZETTI DUOSHOWER 7500W/220V  3060C;R$ 55,74;Cartão de Débito;Não
13/01/2024;1 X BASE FOTO CELULA EXATRON MOVEL SUP.PVC;R$ 16,64;Cartão de Crédito;Não
13/01/2024;"2 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CPII 5KG ";R$ 50,00;Dinheiro;Não
13/01/2024;1 X GANCHO USO GERAL ATE 1,3KG C/2 GANCHOS;R$ 23,11;Dinheiro;Não
13/01/2024;1 X DRIVER REATOR PARA LUMINARIA LED 08 A 24W YASIN;R$ 20,89;Cartão de Débito;Não
13/01/2024;1 X RELE FOTO ELETRONICO COM JANELA BIVOLT FOXLUX;R$ 58,46;Cartão de Crédito;Não
13/01/2024;1 X FILTRO LINHA 3 TOMADAS BIV MEGATRON;R$ 33,35;Cartão de Débito;Não
13/01/2024;1 X TINTA ESMALTE BR FOSCO 900ML LUKSCOLOR;R$ 46,81;Cartão de Débito;Não
13/01/2024;"4 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CPII 50KG CSN RETIRA
2 X ESPACADOR ALINHADOR 1,00MM PARA PORCELANATO 50 PECAS
1 X CUNHA NIVELADORA 202G C/50PC DEPLAST
1 X COLHER PEDREIRO 08 PACETTA";R$ 200,00;Dinheiro;Não
13/01/2024;4 X CAIXA LUZ AMARELA EMBUTIR 4X4 TRAMONT.;R$ 22,68;Cartão de Crédito;Não
13/01/2024;"1 X BUCHA 08 (08) UN
1 X BUCHA 06 (12) UN";R$ 11,90;Cartão de Débito;Não
13/01/2024;1 X COLA MADEIRA BRASCOLA 90GR;R$ 20,00;Dinheiro;Não
13/01/2024;"1 X BARRA CANO ESGOTO 40 - 1.1/2"" PLASTILIT - METRO
1 X BARRA CANO 20 - 1/2"" PLASTILIT METRO
2 X GRELHA ACO INOX 10CM REDONDA ROTATORIA SANYMETAL
1 X VEDA ROSCA 18MMX10M TIGRE
1 X ASSENTO SANITARIO ALMOFADADO  BRANCO ALUMASA
1 X COTOVELO AZUL 25X3/4 PLASTILIT
1 X LUVA AZUL 25X1/2  PLASTILIT 
1 X NIPEL ROSCAVEL 3/4 PLASTILIT
1 X JUNCAO ESGOTO 40X40 PLASTILIT
1 X LUVA REDUCAO ESGOTO 50X40 PLASTILIT
1 X ADAPTADOR SOLDAVEL 20 TIGRE
1 X TEE 20 CORR PLASTIK
1 X BUCHA REDUCAO CURTA 25X20 AMANCO
1 X COTOVELO 20X90 PLASTILIT
1 X SERRA ACO BIMETAL 24 DENTES UN. STARRETT";R$ 176,78;Cartão de Débito;Não
13/01/2024;"1 X TORNEIRA PIA LONGA 3/4 CROMADA C-33
1 X VEDA ROSCA 3/4X10 FIRLON
1 X FITA ISOLANTE 18MMX05M IMPERIAL 3M";R$ 61,63;Cartão de Débito;Não
13/01/2024;"1 X PINCEL 1"" 25,4MM ROMA
1 X TINTA ESM.SINT.BRANCO BRILHANTE 225ML EUCALAR";R$ 24,33;Cartão de Débito;Não
13/01/2024;"3 X FITA ADESIVA MULTIUSO 20CM VEDATUDO METRO
1 X ESTILETE 18MM BRASFORT";R$ 33,81;Cartão de Débito;Não
13/01/2024;1 X ASSENTO SANITARIO CONFORTAVEL BEGE ASTRA;R$ 53,46;Cartão de Crédito;Não
13/01/2024;1 X COLA PVC 17G TIGRE;R$ 20,00;Dinheiro;Não
13/01/2024;1 X LAMPADA TUBOLED 18W T08 6500K KIAN;R$ 20,74;Cartão de Crédito;Não
13/01/2024;2 X MATA RATO JIMO GRANULADO 25G;R$ 6,04;Dinheiro;Não
13/01/2024;"3 X NIPEL ROSCAVEL 1/2 PLASTILIT
1 X COLA PVC 17G FORTLEV";R$ 11,00;Dinheiro;Não
13/01/2024;"3 X LONA PRETA FINA METRO 
1 X BALDE COM ALCA METAL REFORÇADA  10L NOVA ";R$ 50,00;Dinheiro;Não
13/01/2024;1 X TRENA 7,5M EMBORRACHADA 25MM EDA;R$ 38,42;Cartão de Débito;Não
13/01/2024;1 X COLA MADEIRA BRASCOLA 90GR;R$ 11,38;Cartão de Débito;Não
13/01/2024;1 X ENGATE FLEXIVEL 60CM BRANCO ASTRA;R$ 16,03;Cartão de Débito;Não
13/01/2024;"1 X FECHO FIO REDONDO 500X4 ZINCADO SILVANA
1 X SIFAO SANFONADO PVC UNIVERSAL PLASTILIT
1 X CHUVEIRO DUCHA MAXI DUCHA ULTRA 220V 5500W
2 X COAXIAL 6 (8) UN
6 X PARAFUSO CHATO 4,0X25 UNIDADE";R$ 127,59;Transferencia;Não
13/01/2024;"1 X ANEL VEDACAO COM GUIA VEDAH
1 X MANGUEIRA CHUVEIRINHO PVC POR METRO";R$ 15,10;Cartão de Débito;Não
13/01/2024;1 X LUVA EMBORRACHADA P.ASPERA 25CM DELTA;R$ 21,00;Dinheiro;Não
13/01/2024;"8 X PARAFUSO MADEIRA PHS 42X55 JOMARCA
8 X BUCHA 08 COM ANEL UNIDADE
8 X BUCHA 06 COM ANEL UNIDADE
8 X PARAFUSO CHATO 4,0X30 UNIDADE
1 X SILICONE ACETICO TRANSPARENTE 250GR TEKBOND ";R$ 29,03;Transferencia;Não
13/01/2024;"2 X BALDE COM ALCA METAL REFORÇADA  10L NOVA 
1 X FITA TELADA DRYWALL 48X45 WALSYWA
1 X SUPORTE ROLO  23CM COM GAIOLA
1 X APLICADOR MASSA GESSO TRANSPARENTE";R$ 79,17;Cartão de Crédito;Não
13/01/2024;"1 X ARRUELA DO ENGATE  1/2""";R$ 2,00;Dinheiro;Não
13/01/2024;"1 X CAIXA LUZ AMARELA EMBUTIR 4X4 TRAMONT.
2 X LIXA MADEIRA 80 TATU";R$ 10,00;Dinheiro;Não
13/01/2024;1 X TINTA LATEX BRANCO FOSCO 3,6L RENDE MUITO ;R$ 148,12;Transferencia;Não
